empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0,1,12.44827586,11.69566961,282,65,1083,195,235,66,0.971830986,1,0.397045245,2,0.928571429,1,0,0,0,1,0.847222222,1,15,6,3,4,2,0,0,0.706976744,1,0.839285714,1,1,3,0,1,5,3,0,49,0.690140845,0,1,1,0,0,abcsampson
0,1,15.18644068,10.86469901,189,44,896,0,333,0,0.785714286,0,0.371651786,4,0.6,1,0,0,1,1,0.847222222,1,11,2,1,5,3,0,0,0.709006928,1,0.839285714,2,1,15,6,1,4,3,0,45,0.803571429,0,0,1,0,0,abdurak
0,1,15.96992481,14.38807245,418,58,2124,0,1471,0,0.908396947,0,0.692561205,31,0.657894737,0.258064516,0.741935484,0,0.258064516,1,0.847222222,0,56,29,11,15,1,0,0,0.709677419,1,0.839285714,0,0,0,0,3,3,0,0,115,0.877862595,0,0,1,0,0,abdurak
0,1,13.09375,8.980846774,86,39,419,0,163,0,0.7,0,0.38902148,4,0.6,1,0,0,1,1,0.847222222,1,2,0,0,1,1,0,0,0.710344828,1,0.839285714,0,0,0,0,3,2,0,0,19,0.633333333,0,0,1,0,0,abdurak
0,1,14.97619048,12.4767712,119,40,629,0,348,0,0.825,0,0.553259141,3,0.571428571,1,0,0,1,1,0.847222222,0,14,5,4,5,0,0,0,0.710344828,1,0.839285714,0,0,0,0,3,3,0,0,30,0.75,0,0,1,0,0,abdurak
0,1,12.08247423,11.47454897,242,68,1172,0,873,0,0.791666667,0,0.744880546,14,0.75,0.142857143,0.785714286,0.071428571,0,1,0.851351351,1,9,5,1,2,1,0,0,0.710344828,1,0.839285714,1,0,8,0,1,6,1,0,51,0.53125,1,0,1,0,0,abdurak
0,1,16.8,12.66388889,540,69,2436,0,1038,0,0.819444444,0,0.426108374,124,0.75,0.064516129,0.927419355,0.008064516,0.016129032,1,0.851351351,1,30,21,7,2,0,0,0,0.712328767,1,0.839285714,2,0,40.5,32.5,1,6,2,0,69,0.479166667,1,0,1,0,0,abdurak
0,1,13.44736842,11.74324324,103,42,511,0,284,0,0.567567568,0,0.555772994,6,0.666666667,0.166666667,0.833333333,0,0,1,0.851351351,1,3,1,0,2,0,0,0,0.712328767,1,0.839285714,0,0,0,0,3,6,0,0,18,0.486486486,1,0,1,0,0,abdurak
0,1,16.1641791,15.652872,187,61,1083,0,762,0,0.742424242,0,0.703601108,12,0.823529412,0.583333333,0.416666667,0,0,1,0.851351351,1,8,3,1,2,2,0,0,0.714285714,1,0.839285714,0,0,0,0,3,6,0,0,40,0.606060606,1,0,1,0,0,abdurak
0,1,20.89855072,16.24104859,317,65,1442,1,232,1,0.583333333,1,0.161581137,10,0.761904762,0.5,0.5,0,0.3,1,0.84,1,7,5,0,2,0,0,0,0.715575621,1,0.839285714,3,1,0,0,3,4,2,2.666666667,36,0.6,0,0,1,0,0,abdurak
0,1,11.41614907,10.3617236,375,90,1838,0,1162,0,0.727848101,0,0.632208923,25,0.944444444,0.16,0.84,0,0.08,1,0.844155844,1,27,9,2,16,0,0,0,0.715575621,1,0.839285714,2,1,52,6,2,4,0,0,72,0.455696203,1,1,1,0,0,abhay26
0,1,12.00531915,12.37123108,470,112,2257,0,1666,0,0.754098361,0,0.738147984,18,0.954545455,0.833333333,0.166666667,0,0,1,0.844155844,1,35,11,2,22,0,0,0,0.715246637,1,0.839285714,3,0.666666667,38.66666667,9.555555556,2,4,3.333333333,0.444444444,76,0.415300546,1,0,1,0,0,abhay26
0,1,16.7761194,9.606965174,191,88,1124,0,306,0,0.453125,0,0.272241993,6,0.888888889,0.5,0.5,0,0.333333333,1,0.844155844,1,6,1,0,4,1,0,0,0.715246637,1,0.839285714,0,0,0,0,3,4,0,0,29,0.453125,1,0,1,0,0,abhay26
0,1,14.97826087,10.3953655,250,83,1378,0,587,0,0.571428571,0,0.425979681,31,0.913043478,0.064516129,0.870967742,0.064516129,0.064516129,1,0.844155844,1,19,4,3,12,0,0,0,0.715246637,1,0.839285714,0,0,0,0,3,4,0,0,43,0.472527473,1,0,1,0,0,abhay26
0,1,14.26356589,12.12390988,358,84,1840,0,1184,0,0.6953125,0,0.643478261,5,0.833333333,0.4,0.6,0,0.4,1,0.848101266,1,51,28,19,4,0,0,0,0.715246637,1,0.839285714,0,0,0,0,3,4,0,0,47,0.3671875,1,0,1,0,0,abhay26
0,1,12.96111111,11.59053383,427,110,2333,0,1591,0,0.735955056,0,0.681954565,35,0.962962963,0.457142857,0.542857143,0,0.114285714,1,0.848101266,1,40,16,5,19,0,0,0,0.716517857,1,0.839285714,1,1,77,0,2,5,2,0,72,0.404494382,1,1,0,0,0,abhay26
0,1,14.04672897,9.352671487,299,99,1503,0,535,0,0.547169811,0,0.355954757,7,0.909090909,0.571428571,0.428571429,0,0.285714286,1,0.848101266,1,12,5,0,6,1,0,0,0.716517857,1,0.839285714,2,0.5,14.5,8.5,2,4,2,0,50,0.471698113,1,0,1,0,0,abhay26
0,1,13.66037736,10.37142857,273,94,1448,0,682,0,0.59047619,0,0.470994475,6,0.727272727,0.5,0.5,0,0.333333333,1,0.848101266,1,16,4,1,11,0,0,0,0.714922049,1,0.839285714,1,1,39,0,2,4,1,0,44,0.419047619,1,0,1,0,0,abhay26
0,1,12.33658537,10.73876136,548,110,2529,0,1386,0,0.699507389,0,0.548042705,12,0.928571429,0.75,0.25,0,0.25,1,0.848101266,1,36,11,3,22,0,0,0,0.715555556,1,0.839285714,4,0.75,25,13.5,2,4,2.25,0.375,113,0.556650246,1,1,1,0,0,abhay26
0,1,13.7962963,8.850104822,141,33,745,115,38,39,0.803921569,1,0.205369128,15,0.916666667,1,0,0,0.4,1,0.848101266,1,13,4,0,6,2,0,1,0.713968958,1,0.839285714,0,0,0,0,3,4,0,0,41,0.803921569,0,0,1,0,0,abhra73
0,1,18.21235521,13.9106432,750,31,4717,872,135,244,0.945736434,1,0.213483146,0,0,0,0,0,0,1,0.848101266,0,161,79,71,10,1,0,0,0.713968958,1,0.839285714,3,1,23.33333333,5.777777778,2,3,3,0,113,0.437984496,0,0,1,0,0,abhra73
0,1,8.090909091,6.602272727,56,27,267,57,13,25,0.838709677,1,0.262172285,0,0,0,0,0,0,1,0.848101266,0,4,1,1,0,2,0,0,0.713968958,1,0.839285714,0,0,0,0,3,4,0,0,15,0.483870968,0,0,1,0,0,abhra73
0,1,9,7.5,97,29,459,113,18,44,0.918367347,1,0.28540305,0,0,0,0,0,0,1,0.848101266,0,14,5,2,6,1,0,0,0.713968958,1,0.839285714,0,0,0,0,3,3,0,0,30,0.612244898,0,0,1,0,0,abhra73
0,1,9.603960396,7.295049505,211,45,970,262,29,90,0.9,1,0.3,3,1,1,0,0,0.333333333,1,0.848101266,1,20,9,1,8,2,0,0,0.712389381,1,0.839285714,0,0,0,0,3,3,0,0,61,0.61,0,0,1,0,0,abhra73
0,1,8.961538462,7.690769231,50,23,233,42,12,18,0.791666667,1,0.231759657,1,1,1,0,0,1,1,0.848101266,0,4,1,0,2,1,0,0,0.712389381,1,0.839285714,0,0,0,0,3,3,0,0,14,0.583333333,0,0,1,0,0,abhra73
0,1,10.20689655,7.83000605,124,35,592,135,18,49,0.892857143,1,0.258445946,0,0,0,0,0,0,1,0.848101266,1,11,4,1,3,3,0,0,0.712389381,1,0.839285714,0,0,0,0,3,3,0,0,36,0.642857143,0,0,1,0,0,abhra73
0,1,11.35714286,7.905797101,171,54,795,137,120,59,0.855072464,1,0.32327044,0,0,0,0,0,0,1,0.848101266,1,15,4,0,8,2,0,1,0.712389381,1,0.839285714,0,0,0,0,3,4,0,0,50,0.724637681,0,0,1,0,0,abhra73
0,1,10.82692308,8.083333333,115,39,563,100,38,40,0.784313725,1,0.245115453,2,1,1,0,0,0,1,0.848101266,0,8,3,3,0,2,0,0,0.713656388,1,0.839285714,1,0,7,0,2,3,2,0,26,0.509803922,0,0,1,0,0,abhra73
0,1,17.76190476,8.771428571,67,36,373,20,13,12,0.6,1,0.08847185,0,0,0,0,0,0,1,0.848101266,1,4,1,1,2,0,0,0,0.713656388,1,0.839285714,0,0,0,0,3,4,0,0,17,0.85,0,0,1,0,0,Abscp
0,1,16.84210526,8.739687055,133,44,640,38,15,25,0.675675676,1,0.0828125,0,0,0,0,0,0,1,0.848101266,1,8,3,0,3,1,0,1,0.713656388,1,0.839285714,1,1,11,0,1,3,1,0,31,0.837837838,0,1,1,0,0,Abscp
0,1,15.88,7.643333333,81,37,397,25,10,14,0.583333333,1,0.088161209,0,0,0,0,0,0,1,0.848101266,1,5,2,1,2,0,0,0,0.713656388,1,0.839285714,0,0,0,0,3,3,0,0,17,0.708333333,0,0,1,0,0,Abscp
0,1,16.0212766,8.929232192,160,42,753,122,20,39,0.847826087,1,0.188579017,0,0,0,0,0,0,1,0.848101266,1,15,8,1,5,1,0,0,0.713656388,1,0.839285714,0,0,0,0,3,3,0,0,44,0.956521739,0,1,1,0,0,Abscp
0,1,17,10,78,35,391,25,12,14,0.636363636,1,0.094629156,0,0,0,0,0,0,1,0.848101266,1,2,0,0,2,0,0,0,0.713656388,1,0.839285714,0,0,0,0,3,3,0,0,19,0.863636364,0,0,1,0,0,Abscp
0,1,16.03571429,8.316137566,101,33,449,32,23,18,0.666666667,1,0.122494432,0,0,0,0,0,0,1,0.848101266,1,4,0,0,4,0,0,0,0.713656388,1,0.839285714,1,0,3,0,1,3,2,0,23,0.851851852,0,0,1,0,0,Abscp
0,1,20.71428571,9.830687831,128,42,580,40,14,20,0.740740741,1,0.093103448,0,0,0,0,0,0,1,0.848101266,1,9,4,0,5,0,0,0,0.713656388,1,0.839285714,0,0,0,0,3,5,0,0,28,1.037037037,0,0,1,0,0,Abscp
0,1,20.39285714,9.556878307,126,41,571,40,14,20,0.740740741,1,0.094570928,0,0,0,0,0,0,1,0.848101266,1,9,4,0,5,0,0,0,0.713656388,1,0.839285714,0,0,0,0,3,5,0,0,28,1.037037037,0,0,1,0,0,Abscp
0,1,20.39285714,9.556878307,126,41,571,40,14,20,0.740740741,1,0.094570928,0,0,0,0,0,0,1,0.848101266,1,9,4,0,5,0,0,0,0.713656388,1,0.839285714,0,0,0,0,3,5,0,0,28,1.037037037,0,0,1,0,0,Abscp
0,1,25.67741935,23.57849462,195,42,796,43,180,22,0.857142857,1,0.280150754,0,0,0,0,0,0,1,0.848101266,1,11,3,0,8,0,0,0,0.713983051,1,0.839285714,0,0,0,0,3,6,0,0,46,1.642857143,0,0,1,0,0,abyssmaul
0,1,19.54166667,17.68251174,320,42,1407,159,329,64,0.956521739,1,0.346837242,3,0.909090909,1,0,0,0.333333333,1,0.848101266,0,31,11,1,18,1,0,0,0.713983051,1,0.839285714,0,0,0,0,3,4,0,0,87,1.260869565,1,0,1,1,0,abyssmaul
0,1,14.6,13.48421053,69,32,292,24,62,13,0.882352941,1,0.294520548,0,0,0,0,0,0,1,0.848101266,0,3,1,0,1,1,0,0,0.713983051,1,0.839285714,0,0,0,0,3,2,0,0,16,0.941176471,0,0,1,0,0,abyssmaul
0,1,15.38709677,15.0483871,102,36,477,53,104,23,0.962962963,1,0.329140461,0,0,0,0,0,0,1,0.848101266,0,11,5,1,5,0,0,0,0.713983051,1,0.839285714,0,0,0,0,3,3,0,0,29,1.074074074,0,0,1,0,0,abyssmaul
0,1,15.7254902,13.60392157,185,53,802,82,195,36,0.791666667,1,0.345386534,0,0,0,0,0,0,1,0.848101266,1,15,5,1,9,0,0,0,0.713983051,1,0.839285714,2,1,6.5,1.5,1,4,0.5,0.5,51,1.0625,0,0,1,0,0,abyssmaul
0,1,22.62162162,17.52027027,177,48,837,34,153,20,0.647058824,1,0.223416965,7,0.84,1,0,0,0,1,0.839506173,1,9,2,0,7,0,0,0,0.712473573,1,0.839285714,0,0,0,0,3,7,0,0,39,1.147058824,1,0,1,1,0,abyssmaul
0,1,19.12244898,14.59906463,218,49,937,52,193,33,0.760869565,1,0.261472785,1,0.857142857,1,0,0,0,1,0.839506173,1,15,7,1,7,0,0,0,0.710691824,1,0.839285714,2,1,11.5,6.5,1,5,2,0,44,0.956521739,0,0,1,0,0,abyssmaul
0,1,19.92727273,17.02659933,259,61,1096,111,225,39,0.788461538,1,0.306569343,3,0.923076923,1,0,0,0,1,0.839506173,1,12,4,1,6,1,0,0,0.710691824,1,0.839285714,0,0,0,0,3,4,0,0,50,0.961538462,0,0,1,0,0,abyssmaul
0,1,19.40425532,16.66558742,215,50,912,52,196,30,0.727272727,1,0.271929825,0,0,0,0,0,0,1,0.839506173,1,15,4,2,9,0,0,0,0.711899791,1,0.839285714,2,0,12,9,1,8,0.5,0.5,51,1.159090909,0,0,1,0,0,abyssmaul
0,1,15.84536082,9.151739691,297,109,1537,64,173,32,0.454545455,1,0.154196487,1,1,1,0,0,1,1,0.827586207,1,5,1,1,3,0,0,0,0.708939709,1,0.842105263,1,1,13,0,1,4,2,0,38,0.431818182,0,0,0,1,0,achan1058
0,1,14.0530303,9.46987046,368,112,1855,173,304,61,0.627118644,1,0.257142857,0,0,0,0,0,0,1,0.827586207,1,14,9,2,3,0,0,0,0.708939709,1,0.842105263,1,0,22,0,1,4,5,0,50,0.423728814,0,0,1,1,0,achan1058
0,1,17.15384615,9.005994006,256,101,1338,32,172,16,0.328571429,1,0.152466368,0,0,0,0,0,0,1,0.827586207,1,5,0,0,3,1,0,1,0.708939709,1,0.842105263,0,0,0,0,3,4,0,0,30,0.428571429,0,0,1,1,0,achan1058
0,1,15.67021277,9.15271105,273,106,1473,85,195,32,0.453488372,1,0.190088255,0,0,0,0,0,0,1,0.827586207,1,9,4,2,3,0,0,0,0.708939709,1,0.842105263,0,0,0,0,3,4,0,0,33,0.38372093,0,0,1,1,0,achan1058
0,1,15.18867925,9.360826595,306,112,1610,114,200,40,0.548387097,1,0.195031056,0,0,0,0,0,0,1,0.827586207,1,8,4,1,3,0,0,0,0.709543568,1,0.842105263,0,0,0,0,3,4,0,0,38,0.408602151,0,0,1,1,0,achan1058
0,1,12.33333333,9.744500846,511,125,2442,271,411,110,0.744318182,1,0.279279279,2,0.6,1,0,0,0,1,0.827586207,1,15,10,1,3,1,0,0,0.709278351,1,0.842105263,6,0.333333333,15.66666667,11.55555556,1,4,1.166666667,0.555555556,75,0.426136364,0,0,1,1,0,achan1058
0,1,15.99224806,11.12790698,390,118,2063,138,272,55,0.633928571,1,0.198739699,4,1,1,0,0,0.25,1,0.827586207,1,10,4,2,3,1,0,0,0.70781893,1,0.842105263,0,0,0,0,3,4,0,0,47,0.419642857,0,0,1,1,0,achan1058
0,1,14.67692308,9.802146691,360,119,1908,137,266,51,0.592920354,1,0.211215933,0,0,0,0,0,0,1,0.831460674,1,13,6,2,4,1,0,0,0.709016393,1,0.842105263,2,0,31,16,1,5,0.5,0.5,49,0.433628319,0,0,1,1,0,achan1058
0,1,15.38888889,9.666147456,321,109,1662,107,237,36,0.521276596,1,0.206979543,4,1,1,0,0,0,1,0.831460674,1,7,2,1,3,1,0,0,0.709611452,1,0.842105263,0,0,0,0,3,4,0,0,39,0.414893617,0,0,1,1,0,achan1058
0,1,10.69135802,12.60617284,156,54,866,0,640,0,0.985507246,0,0.739030023,1,0.833333333,1,0,0,0,1,0.831460674,1,9,2,2,5,0,0,0,0.710794297,1,0.842105263,0,0,0,0,3,3,0,0,41,0.594202899,0,0,1,0,0,achiever202
0,1,9.547945205,18.30903607,415,53,2091,0,3463,0,1.019704433,0,1.656145385,1,0.833333333,1,0,0,0,1,0.831460674,1,58,21,15,20,2,0,0,0.711382114,1,0.842105263,0,0,0,0,3,4,0,0,107,0.527093596,0,0,1,0,0,achiever202
0,1,14,11.85714286,92,44,504,0,212,0,0.727272727,0,0.420634921,1,0.833333333,1,0,0,0,1,0.831460674,1,2,0,0,1,1,0,0,0.711382114,1,0.842105263,0,0,0,0,3,2,0,0,19,0.575757576,0,0,1,0,0,achiever202
0,1,14.18,13.43306122,134,45,709,0,408,0,0.826086957,0,0.575458392,0,0,0,0,0,0,1,0.831460674,1,12,3,2,7,0,0,0,0.711382114,1,0.842105263,0,0,0,0,3,4,0,0,31,0.673913043,0,0,1,0,0,achiever202
0,1,12.015625,13.1500496,147,35,769,0,619,0,0.836065574,0,0.804941482,4,1,1,0,0,0,1,0.831460674,1,12,4,1,7,0,0,0,0.709090909,1,0.842105263,0,0,0,0,3,3,0,0,43,0.704918033,0,0,1,0,0,achiever202
0,1,9.828571429,9.434453782,70,29,344,0,195,0,0.71875,0,0.566860465,0,0,0,0,0,0,1,0.831460674,1,6,2,1,3,0,0,0,0.709090909,1,0.842105263,0,0,0,0,3,3,0,0,17,0.53125,0,0,1,0,0,achiever202
0,1,8.5,9.839622642,98,42,459,0,289,0,0.75,0,0.62962963,1,1,1,0,0,0,1,0.831460674,1,6,2,1,3,0,0,0,0.709090909,1,0.842105263,1,1,7,0,2,2,1,0,24,0.5,0,0,1,0,0,achiever202
0,1,10.27338129,14.80992597,274,54,1428,0,1552,0,0.952755906,0,1.086834734,9,1,1,0,0,0,1,0.831460674,1,24,9,5,10,0,0,0,0.710261569,1,0.842105263,1,1,7,0,2,3,1,0,73,0.57480315,0,0,1,0,0,achiever202
0,1,8.941176471,13.03775241,128,36,608,0,631,0,0.898305085,0,1.037828947,0,0,0,0,0,0,1,0.831460674,1,10,5,1,4,0,0,0,0.710261569,1,0.842105263,0,0,0,0,3,3,0,0,29,0.491525424,0,0,1,0,0,achiever202
0,1,10.46153846,10.17923824,215,54,1088,0,661,0,0.887755102,0,0.607536765,1,1,1,0,0,1,1,0.831460674,1,19,7,1,6,5,0,0,0.708835341,1,0.842105263,2,1,17,2,2,4,0.5,0.5,55,0.56122449,1,3,1,0,0,ACMonster
0,1,10.95212766,9.916059848,412,55,2059,0,980,0,0.893258427,0,0.475959203,1,1,1,0,0,1,1,0.831460674,1,51,19,11,17,4,0,0,0.708835341,1,0.842105263,6,0.333333333,25.33333333,19.88888889,2,4,1.666666667,0.777777778,104,0.584269663,1,3,1,0,0,ACMonster
0,1,11.39705882,9.409350307,129,50,775,0,231,0,0.822580645,0,0.298064516,1,1,1,0,0,1,1,0.831460674,1,10,4,0,1,5,0,0,0.708835341,1,0.842105263,2,1,17,2,2,4,0.5,0.5,30,0.483870968,1,1,1,0,0,ACMonster
0,1,10.85057471,9.345094894,175,52,944,0,416,0,0.864197531,0,0.440677966,2,0.666666667,1,0,0,0.5,1,0.831460674,1,22,8,4,6,4,0,0,0.708835341,1,0.842105263,2,1,17,2,2,4,0.5,0.5,47,0.580246914,1,2,1,0,0,ACMonster
0,1,12.625,9.919736842,237,62,1212,0,326,0,0.795454545,0,0.268976898,2,0.666666667,1,0,0,0.5,1,0.831460674,1,16,8,0,4,4,0,0,0.708835341,1,0.842105263,3,1,18.33333333,2.222222222,2,6,1.666666667,1.555555556,51,0.579545455,1,4,1,0,0,ACMonster
0,1,13.50704225,13.22685046,382,65,1918,0,1192,0,0.880597015,0,0.621480709,2,0.666666667,1,0,0,0.5,1,0.831460674,1,33,13,0,16,4,0,0,0.71,1,0.842105263,3,0.666666667,10,4,2,4,0.666666667,0.444444444,95,0.708955224,1,4,1,0,0,ACMonster
0,1,12.81,11.28030303,258,68,1281,0,571,0,0.85106383,0,0.445745511,2,0.666666667,1,0,0,0.5,1,0.831460674,1,20,5,2,7,6,0,0,0.71,1,0.842105263,2,1,17,2,2,5,0.5,0.5,54,0.574468085,1,2,1,0,0,ACMonster
0,1,12.2311828,11.23937809,480,88,2275,0,1086,0,0.838150289,0,0.477362637,2,0.666666667,1,0,0,0.5,1,0.831460674,1,32,14,1,8,9,0,0,0.710578842,1,0.844827586,4,1,24,15.5,2,4,1.75,1.25,91,0.526011561,1,4,1,0,0,ACMonster
0,1,10.77777778,9.005747126,250,66,1261,0,515,0,0.80733945,0,0.408406027,2,0.666666667,1,0,0,0.5,1,0.831460674,1,20,8,0,7,5,0,0,0.711155378,1,0.844827586,3,0.666666667,25,10.66666667,2,5,0.666666667,0.444444444,63,0.577981651,1,2,1,0,0,ACMonster
0,1,14.14285714,12.60869565,214,42,990,0,554,0,0.710144928,0,0.55959596,9,1,0,1,0,0,1,0.831460674,1,19,6,2,10,1,0,0,0.711155378,1,0.844827586,1,0,4,0,2,4,2,0,55,0.797101449,1,2,1,0,0,ACPrimer
0,1,13.36666667,10.8862069,78,33,401,0,132,0,0.517241379,0,0.329177057,5,0,0,1,0,0,1,0.831460674,1,6,2,2,1,1,0,0,0.711155378,1,0.844827586,0,0,0,0,3,4,0,0,15,0.517241379,0,0,1,0,0,ACPrimer
0,1,20.48484848,16.09375,137,42,676,0,169,0,0.5625,0,0.25,5,0,0,1,0,0,1,0.831460674,1,9,3,2,3,1,0,0,0.711155378,1,0.844827586,0,0,0,0,3,4,0,0,31,0.96875,0,0,1,0,0,ACPrimer
0,1,12.03947368,10.67912281,208,48,915,0,430,0,0.689189189,0,0.469945355,0,0,0,0,0,0,1,0.831460674,1,15,6,1,7,1,0,0,0.711155378,1,0.844827586,3,0.666666667,10.66666667,6.222222222,2,4,0.666666667,0.444444444,50,0.675675676,1,1,1,1,0,ACPrimer
0,1,10.82191781,10.71499239,183,42,790,0,552,0,0.788732394,0,0.698734177,5,0.8,0,1,0,0,1,0.831460674,1,12,7,1,3,1,0,0,0.711155378,1,0.844827586,1,0,27,0,2,3,1,0,44,0.61971831,0,1,1,0,0,ACPrimer
0,1,14.3125,10.15927419,112,42,458,0,116,0,0.5,0,0.253275109,0,0,0,0,0,0,1,0.831460674,1,5,3,0,1,1,0,0,0.711155378,1,0.844827586,1,1,7,0,2,3,3,0,20,0.666666667,0,0,1,0,0,ACPrimer
0,1,11.98780488,10.16546221,221,57,983,0,413,0,0.675,0,0.420142421,0,0,0,0,0,0,1,0.831460674,1,12,5,0,5,2,0,0,0.711155378,1,0.844827586,4,0.75,10.25,6.375,2,4,1.5,0.5,52,0.65,0,2,1,0,0,ACPrimer
0,1,12.71264368,10.8127506,273,56,1106,35,354,22,0.627906977,1,0.351717902,9,0.857142857,0.222222222,0.777777778,0,0,1,0.831460674,1,15,6,1,7,1,0,0,0.711155378,1,0.844827586,3,0.666666667,11,4.666666667,2,3,2,0.666666667,60,0.697674419,0,0,1,0,0,ACPrimer
0,1,9.986666667,9.911171171,139,45,749,0,442,0,0.486486486,0,0.59012016,21,0,0,1,0,0,1,0.831460674,1,8,2,1,2,3,0,0,0.711155378,1,0.844827586,1,0,4,0,2,4,2,0,32,0.432432432,0,0,1,0,0,ACPrimer
0,1,18.76923077,12.0959041,268,108,1464,64,113,35,0.555555556,1,0.120901639,2,0.7,1,0,0,0,1,0.831460674,1,11,5,0,6,0,0,0,0.711155378,1,0.844827586,1,1,17,0,2,4,0,0,39,0.541666667,0,0,0,0,0,acrush
0,1,17.03076923,11.28125,193,59,1107,39,62,26,0.5,1,0.091237579,3,0.727272727,1,0,0,0,1,0.831460674,1,7,3,0,4,0,0,0,0.709741551,1,0.844827586,1,1,13,0,2,3,0,0,28,0.466666667,0,0,1,0,0,acrush
0,1,20.86153846,13.00793269,255,69,1356,36,87,24,0.466666667,1,0.090707965,2,0.7,1,0,0,0,1,0.831460674,1,10,5,0,5,0,0,0,0.708333333,1,0.844827586,1,1,10,0,2,4,2,0,39,0.65,1,0,1,0,0,acrush
0,1,47.05633803,36.29776774,2292,187,10023,114,728,65,0.483091787,1,0.084006784,214,0.845679012,0.051401869,0.789719626,0.158878505,0.051401869,1,0.835164835,1,71,31,3,36,1,0,0,0.700587084,1,0.847457627,17,0.411764706,4.352941176,5.287197232,1,10,3.176470588,1.716262976,290,1.400966184,1,0,1,0,0,acrush
0,1,50.21910112,38.36389894,2022,176,8939,73,644,38,0.424418605,1,0.080210314,179,0.84,0.061452514,0.748603352,0.189944134,0.061452514,1,0.835164835,1,51,22,3,25,1,0,0,0.700587084,1,0.847457627,15,0.333333333,2.8,3.093333333,1,10,3.333333333,1.777777778,241,1.401162791,1,0,1,0,0,acrush
0,1,54.25925926,38.30319761,1982,172,8790,32,617,22,0.365384615,1,0.073833902,163,0.835616438,0.067484663,0.72392638,0.208588957,0.067484663,1,0.835164835,1,41,16,2,23,0,0,0,0.69785575,1,0.847457627,15,0.333333333,2,1.6,1,10,3.333333333,1.777777778,226,1.448717949,1,0,1,0,0,acrush
0,1,40.24279835,33.16562936,2189,193,9779,202,688,91,0.544680851,1,0.091011351,239,0.84939759,0.037656904,0.820083682,0.142259414,0.037656904,1,0.835164835,1,63,26,3,32,1,0,1,0.698841699,1,0.847457627,18,0.277777778,2.166666667,1.592592593,1,10,2.944444444,1.827160494,287,1.221276596,1,0,1,0,0,acrush
0,1,39.04016064,33.40955759,2200,187,9721,211,678,94,0.543568465,1,0.091451497,249,0.846625767,0.040160643,0.823293173,0.136546185,0.040160643,1,0.835164835,1,60,29,4,27,0,0,0,0.698841699,1,0.847457627,18,0.277777778,5.277777778,6.716049383,1,10,2.833333333,1.925925926,280,1.161825726,1,0,1,0,0,acrush
0,1,19.4353562,14.01740168,1523,187,7366,500,428,242,0.680216802,1,0.125984252,365,0.7875,0.021917808,0.923287671,0.054794521,0.021917808,1,0.835164835,1,87,50,3,33,1,0,0,0.694497154,1,0.847457627,23,0.304347826,8.782608696,7.803402647,2,5,1.869565217,1.103969754,274,0.742547425,1,0,1,0,0,acrush
0,1,15.09230769,12.06081731,179,73,981,30,128,23,0.74,1,0.161060143,0,0,0,0,0,0,1,0.835164835,1,5,1,0,4,0,0,0,0.694497154,1,0.847457627,0,0,0,0,3,4,0,0,32,0.64,0,0,1,0,0,ACube
0,1,13.41284404,12.85550459,294,74,1462,71,248,35,0.8,1,0.218194254,0,0,0,0,0,0,1,0.835164835,1,13,2,0,11,0,0,0,0.694497154,1,0.847457627,4,1,9.5,3.75,2,6,0.75,0.375,57,0.670588235,0,0,1,0,0,ACube
0,1,12.57333333,12.54414414,181,62,943,62,185,29,0.839285714,1,0.261930011,0,0,0,0,0,0,1,0.835164835,1,11,4,1,6,0,0,0,0.694497154,1,0.847457627,0,0,0,0,3,4,0,0,32,0.571428571,0,0,1,0,0,ACube
0,1,14.12903226,12.91961925,179,59,876,23,143,16,0.625,1,0.189497717,0,0,0,0,0,0,1,0.835164835,1,5,0,0,5,0,0,0,0.694497154,1,0.847457627,1,0,4,0,2,5,2,0,29,0.604166667,0,0,1,0,0,ACube
0,1,15.71794872,13.97202797,238,69,1226,50,190,32,0.73015873,1,0.195758564,0,0,0,0,0,0,1,0.835164835,1,10,7,0,3,0,0,0,0.694497154,1,0.847457627,0,0,0,0,3,4,0,0,40,0.634920635,0,0,1,0,0,ACube
0,1,14.08653846,13.83746748,616,105,2930,220,517,99,0.932515337,1,0.251535836,3,1,1,0,0,0.666666667,1,0.835164835,1,45,29,3,13,0,0,0,0.694497154,1,0.847457627,4,0.75,12.25,6.875,2,5,1.5,0.5,113,0.693251534,1,0,1,0,0,ACube
0,1,12.66216216,12.04646427,176,63,937,76,156,32,0.810344828,1,0.247598719,0,0,0,0,0,0,1,0.835164835,1,8,2,1,5,0,0,0,0.694497154,1,0.847457627,0,0,0,0,3,4,0,0,32,0.551724138,0,0,1,0,0,ACube
